N,Optimal/Feasible,Time,Risk,Marginal
54,Optimal,0.06,0,=D55 - D54
55,Optimal,0.11,0,=D56 - D55
56,Optimal,0.13,0,=D57 - D56
57,Optimal,0.03,0,=D58 - D57
58,Optimal,0.06,0,=D59 - D58
59,Optimal,0.05,0,=D60 - D59
60,Optimal,0.09,0,=D61 - D60
61,Optimal,0.09,0,=D62 - D61
62,Optimal,0.08,0,=D63 - D62
63,Optimal,0.11,0,=D64 - D63
64,Optimal,0.05,0,=D65 - D64
65,Optimal,0.05,0,=D66 - D65
66,Optimal,0.08,0,=D67 - D66
67,Optimal,0.06,0,=D68 - D67
68,Optimal,0.11,0,=D69 - D68
69,Optimal,0.11,0,=D70 - D69
70,Optimal,0.17,0,=D71 - D70
71,Optimal,0.11,0,=D72 - D71
72,Optimal,0.14,0,=D73 - D72
73,Optimal,0.13,0,=D74 - D73
74,Optimal,0.16,0,=D75 - D74
75,Optimal,0.20,0,=D76 - D75
76,Optimal,0.06,0,=D77 - D76
77,Optimal,52.95,180,=D78 - D77
78,Optimal,68.97,360,=D79 - D78
79,Optimal,78.98,540,=D80 - D79
80,Optimal,122.22,720,=D81 - D80
81,Optimal,88.31,900,=D82 - D81
82,Optimal,91.22,1080,=D83 - D82
83,Optimal,35.67,1260,=D84 - D83
84,Optimal,7.88,1440,=D85 - D84
85,Optimal,47.06,1620,=D86 - D85
86,Optimal,12.11,1800,=D87 - D86
87,Optimal,10.55,1980,=D88 - D87
88,Optimal,8.05,2160,=D89 - D88
89,Optimal,17.03,2520,=D90 - D89
90,Optimal,47.73,2880,=D91 - D90
91,Optimal,34.31,3240,=D92 - D91
92,Optimal,10.72,3600,=D93 - D92
93,Optimal,9.70,3960,=D94 - D93
94,Optimal,49.34,4320,=D95 - D94
95,Optimal,24.19,4680,=D96 - D95
96,Optimal,17.55,5040,=D97 - D96
97,Optimal,23.97,5400,=D98 - D97
98,Optimal,32.17,5760,=D99 - D98
99,Optimal,42.97,6120,=D100 - D99
100,Optimal,33.42,6480,=D101 - D100
101,Optimal,34.88,6840,=D102 - D101
102,Optimal,29.66,7200,=D103 - D102
103,Optimal,33.27,7560,=D104 - D103
104,Optimal,8.83,7920,=D105 - D104
105,Optimal,9.45,8280,=D106 - D105
106,Optimal,8.44,8640,=D107 - D106
107,Optimal,2.56,9000,=D108 - D107
108,Optimal,30.55,9360,=D109 - D108
109,Optimal,18.55,9720,=D110 - D109
110,Optimal,7.83,10080,=D111 - D110
111,Optimal,21.53,10440,=D112 - D111
112,Optimal,28.92,10800,=D113 - D112
113,Optimal,23.22,11160,=D114 - D113
114,Optimal,25.11,11520,=D115 - D114
115,Optimal,40.11,11880,=D116 - D115
116,Optimal,30.22,12240,=D117 - D116
117,Optimal,16.14,12600,=D118 - D117
118,Optimal,40.69,12960,=D119 - D118
119,Optimal,37.17,13320,=D120 - D119
120,Optimal,23.06,13680,=D121 - D120
121,Optimal,18.22,14040,=D122 - D121
122,Optimal,5.23,14400,=D123 - D122
123,Optimal,23.81,14760,=D124 - D123
124,Optimal,10.55,15120,=D125 - D124
125,Optimal,4.44,15480,=D126 - D125
126,Optimal,71.44,15840,=D127 - D126
127,Optimal,120.34,16200,=D128 - D127
128,Optimal,30.11,16560,=D129 - D128
129,Optimal,13.53,16920,=D130 - D129
130,Optimal,28.25,17280,=D131 - D130
131,Optimal,37.16,17640,=D132 - D131
132,Optimal,19.98,18000,=D133 - D132
133,Optimal,17.02,18360,=D134 - D133
134,Optimal,11.92,18720,=D135 - D134
135,Optimal,27.00,19080,=D136 - D135
136,Optimal,24.80,19440,=D137 - D136
137,Optimal,19.33,19800,=D138 - D137
138,Optimal,23.58,20160,=D139 - D138
139,Optimal,18.36,20520,=D140 - D139
140,Optimal,37.67,20880,=D141 - D140
141,Optimal,23.75,21240,=D142 - D141
142,Optimal,15.50,21780,=D143 - D142
143,Optimal,17.14,22140,=D144 - D143
144,Optimal,9.77,22680,=D145 - D144
145,Optimal,10.38,23220,=D146 - D145
146,Optimal,19.28,23760,=D147 - D146
147,Optimal,9.83,24300,=D148 - D147
148,Optimal,34.23,24840,=D149 - D148
149,Optimal,20.95,25560,=D150 - D149
150,Optimal,35.31,26280,=D151 - D150
151,Optimal,50.50,27000,=D152 - D151
152,Optimal,35.84,27720,=D153 - D152
153,Optimal,0.03,28440,=D154 - D153
154,Optimal,0.05,29340,=D155 - D154
155,Optimal,0.09,30240,=D156 - D155
156,Optimal,0.03,31140,=D157 - D156
157,Optimal,0.05,32040,=D158 - D157
158,Optimal,0.11,32940,=D159 - D158
159,Optimal,0.03,33840,=D160 - D159
