N,Optimal/Feasible,Time,Risk,Marginal
54,Optimal,0.06,0,=D55 - D54
55,Optimal,0.05,0,=D56 - D55
56,Optimal,0.03,0,=D57 - D56
57,Optimal,0.03,0,=D58 - D57
58,Optimal,0.09,0,=D59 - D58
59,Optimal,0.05,0,=D60 - D59
60,Optimal,0.11,0,=D61 - D60
61,Optimal,0.05,0,=D62 - D61
62,Optimal,0.09,0,=D63 - D62
63,Optimal,0.11,0,=D64 - D63
64,Optimal,0.06,0,=D65 - D64
65,Optimal,0.05,0,=D66 - D65
66,Optimal,0.03,0,=D67 - D66
67,Optimal,0.08,0,=D68 - D67
68,Optimal,0.05,0,=D69 - D68
69,Optimal,0.05,0,=D70 - D69
70,Optimal,0.09,0,=D71 - D70
71,Optimal,0.05,0,=D72 - D71
72,Optimal,0.09,0,=D73 - D72
73,Optimal,0.11,0,=D74 - D73
74,Optimal,0.02,0,=D75 - D74
75,Optimal,0.05,0,=D76 - D75
76,Optimal,0.09,0,=D77 - D76
77,Optimal,0.09,0,=D78 - D77
78,Optimal,0.13,0,=D79 - D78
79,Optimal,41.66,180,=D80 - D79
80,Optimal,34.84,360,=D81 - D80
81,Optimal,62.44,540,=D82 - D81
82,Optimal,27.61,720,=D83 - D82
83,Optimal,20.84,900,=D84 - D83
84,Optimal,23.86,1080,=D85 - D84
85,Optimal,22.61,1260,=D86 - D85
86,Optimal,19.84,1440,=D87 - D86
87,Optimal,12.05,1620,=D88 - D87
88,Optimal,12.70,1980,=D89 - D88
89,Optimal,27.89,2340,=D90 - D89
90,Optimal,21.52,2700,=D91 - D90
91,Optimal,20.22,3060,=D92 - D91
92,Optimal,10.59,3420,=D93 - D92
93,Optimal,11.83,3780,=D94 - D93
94,Optimal,7.02,4140,=D95 - D94
95,Optimal,17.03,4500,=D96 - D95
96,Optimal,17.03,4860,=D97 - D96
97,Optimal,20.70,5220,=D98 - D97
98,Optimal,16.39,5580,=D99 - D98
99,Optimal,12.09,5940,=D100 - D99
100,Optimal,15.70,6300,=D101 - D100
101,Optimal,12.42,6660,=D102 - D101
102,Optimal,9.53,7020,=D103 - D102
103,Optimal,9.25,7380,=D104 - D103
104,Optimal,8.13,7740,=D105 - D104
105,Optimal,7.39,8100,=D106 - D105
106,Optimal,8.36,8460,=D107 - D106
107,Optimal,5.56,8820,=D108 - D107
108,Optimal,12.77,9180,=D109 - D108
109,Optimal,7.84,9540,=D110 - D109
110,Optimal,13.64,9900,=D111 - D110
111,Optimal,9.92,10260,=D112 - D111
112,Optimal,16.89,10620,=D113 - D112
113,Optimal,12.52,10980,=D114 - D113
114,Optimal,10.13,11340,=D115 - D114
115,Optimal,13.17,11700,=D116 - D115
116,Optimal,8.33,12060,=D117 - D116
117,Optimal,18.16,12420,=D118 - D117
118,Optimal,16.44,12780,=D119 - D118
119,Optimal,16.30,13140,=D120 - D119
120,Optimal,10.00,13500,=D121 - D120
121,Optimal,7.33,13860,=D122 - D121
122,Optimal,6.94,14220,=D123 - D122
123,Optimal,3.84,14580,=D124 - D123
124,Optimal,6.97,14940,=D125 - D124
125,Optimal,7.50,15300,=D126 - D125
126,Optimal,32.06,15660,=D127 - D126
127,Optimal,56.05,16020,=D128 - D127
128,Optimal,16.13,16380,=D129 - D128
129,Optimal,16.08,16740,=D130 - D129
130,Optimal,10.61,17100,=D131 - D130
131,Optimal,21.11,17460,=D132 - D131
132,Optimal,9.98,17820,=D133 - D132
133,Optimal,4.45,18180,=D134 - D133
134,Optimal,8.25,18540,=D135 - D134
135,Optimal,16.94,18900,=D136 - D135
136,Optimal,16.14,19260,=D137 - D136
137,Optimal,21.50,19620,=D138 - D137
138,Optimal,15.23,19980,=D139 - D138
139,Optimal,28.67,20340,=D140 - D139
140,Optimal,27.53,20700,=D141 - D140
141,Optimal,19.89,21060,=D142 - D141
142,Optimal,14.75,21420,=D143 - D142
143,Optimal,24.31,21780,=D144 - D143
144,Optimal,24.67,22140,=D145 - D144
145,Optimal,7.83,22500,=D146 - D145
146,Optimal,22.38,22860,=D147 - D146
147,Optimal,15.05,23220,=D148 - D147
148,Optimal,20.64,23580,=D149 - D148
149,Optimal,28.47,23940,=D150 - D149
150,Optimal,9.91,24300,=D151 - D150
151,Optimal,12.78,24660,=D152 - D151
152,Optimal,9.39,25020,=D153 - D152
153,Optimal,8.72,25560,=D154 - D153
154,Optimal,10.28,26280,=D155 - D154
155,Optimal,0.08,27000,=D156 - D155
156,Optimal,0.08,27900,=D157 - D156
157,Optimal,0.02,28800,=D158 - D157
