N,Optimal/Feasible,Time,Risk,Marginal
84,Optimal,268.36,1080,=D85 - D84
85,Optimal,2008.27,1260,=D86 - D85
86,Optimal,122.42,1440,=D87 - D86
87,Optimal,482.59,1620,=D88 - D87
88,Optimal,22.08,1800,=D89 - D88
89,Optimal,35.05,1980,=D90 - D89
90,Optimal,21.09,2160,=D91 - D90
91,Optimal,28.08,2340,=D92 - D91
92,Optimal,25.11,2520,=D93 - D92
93,Optimal,132.66,2700,=D94 - D93
94,Optimal,26.73,2880,=D95 - D94
95,Optimal,28.23,3060,=D96 - D95
96,Optimal,39.30,3420,=D97 - D96
97,Optimal,37.25,3600,=D98 - D97
98,Optimal,53.75,3960,=D99 - D98
99,Optimal,41.56,4140,=D100 - D99
100,Optimal,44.91,4500,=D101 - D100
101,Optimal,61.23,4680,=D102 - D101
102,Optimal,67.50,5040,=D103 - D102
103,Optimal,62.84,5220,=D104 - D103
104,Optimal,74.39,5580,=D105 - D104
105,Optimal,67.97,5760,=D106 - D105
106,Optimal,100.25,6120,=D107 - D106
107,Optimal,85.63,6300,=D108 - D107
108,Optimal,84.34,6660,=D109 - D108
109,Optimal,68.69,6840,=D110 - D109
110,Optimal,77.33,7200,=D111 - D110
111,Optimal,76.23,7380,=D112 - D111
112,Optimal,98.41,7740,=D113 - D112
113,Optimal,36.97,7920,=D114 - D113
114,Optimal,116.17,8280,=D115 - D114
115,Optimal,100.41,8460,=D116 - D115
116,Optimal,98.39,8820,=D117 - D116
117,Optimal,97.48,9000,=D118 - D117
118,Optimal,107.20,9360,=D119 - D118
119,Optimal,36.19,9540,=D120 - D119
120,Optimal,42.48,9900,=D121 - D120
121,Optimal,52.00,10080,=D122 - D121
122,Optimal,32.97,10440,=D123 - D122
123,Optimal,35.17,10800,=D124 - D123
124,Optimal,32.70,11160,=D125 - D124
125,Optimal,38.14,11520,=D126 - D125
126,Optimal,37.67,11880,=D127 - D126
127,Optimal,36.30,12240,=D128 - D127
128,Optimal,28.19,12600,=D129 - D128
129,Optimal,34.70,12960,=D130 - D129
130,Optimal,30.22,13320,=D131 - D130
131,Optimal,35.86,13680,=D132 - D131
132,Optimal,42.22,14220,=D133 - D132
133,Optimal,47.91,14760,=D134 - D133
134,Optimal,68.72,15300,=D135 - D134
135,Optimal,67.89,15840,=D136 - D135
136,Optimal,74.38,16200,=D137 - D136
137,Optimal,80.33,16740,=D138 - D137
138,Optimal,67.84,17100,=D139 - D138
139,Optimal,69.17,17640,=D140 - D139
140,Optimal,64.52,18000,=D141 - D140
141,Optimal,82.28,18540,=D142 - D141
142,Optimal,68.38,18900,=D143 - D142
143,Optimal,68.50,19440,=D144 - D143
144,Optimal,66.52,19800,=D145 - D144
145,Optimal,74.94,20340,=D146 - D145
146,Optimal,64.59,20880,=D147 - D146
147,Optimal,62.86,21420,=D148 - D147
148,Optimal,65.25,21960,=D149 - D148
149,Optimal,63.97,22320,=D150 - D149
150,Optimal,47.56,22860,=D151 - D150
151,Optimal,54.69,23220,=D152 - D151
152,Optimal,40.39,23760,=D153 - D152
153,Optimal,58.83,24120,=D154 - D153
154,Optimal,55.69,24660,=D155 - D154
155,Optimal,51.28,25200,=D156 - D155
156,Optimal,45.78,25740,=D157 - D156
157,Optimal,30.08,26280,=D158 - D157
158,Optimal,32.00,26820,=D159 - D158
159,Optimal,39.20,27540,=D160 - D159
160,Optimal,51.34,28080,=D161 - D160
161,Optimal,36.27,28800,=D162 - D161
162,Optimal,41.38,29340,=D163 - D162
163,Optimal,22.86,30060,=D164 - D163
164,Optimal,27.67,30780,=D165 - D164
165,Optimal,29.58,31500,=D166 - D165
166,Optimal,21.05,32220,=D167 - D166
167,Optimal,22.53,32940,=D168 - D167
168,Optimal,24.88,33660,=D169 - D168
169,Optimal,24.81,34380,=D170 - D169
170,Optimal,32.94,35100,=D171 - D170
171,Optimal,28.03,35820,=D172 - D171
172,Optimal,26.41,36540,=D173 - D172
173,Optimal,29.58,37260,=D174 - D173
174,Optimal,32.50,38160,=D175 - D174
175,Optimal,39.53,38880,=D176 - D175
176,Optimal,36.73,39600,=D177 - D176
177,Optimal,30.45,40320,=D178 - D177
178,Optimal,35.53,41040,=D179 - D178
179,Optimal,40.70,41760,=D180 - D179
180,Optimal,28.75,42480,=D181 - D180
181,Optimal,35.59,43200,=D182 - D181
182,Optimal,30.91,43920,=D183 - D182
183,Optimal,29.16,44640,=D184 - D183
184,Optimal,36.63,45540,=D185 - D184
185,Optimal,30.63,46260,=D186 - D185
186,Optimal,34.45,47160,=D187 - D186
187,Optimal,42.66,47880,=D188 - D187
188,Optimal,44.23,48780,=D189 - D188
189,Optimal,40.23,49500,=D190 - D189
190,Optimal,43.81,50400,=D191 - D190
191,Optimal,42.33,51120,=D192 - D191
192,Optimal,38.80,52020,=D193 - D192
193,Optimal,27.64,52740,=D194 - D193
194,Optimal,22.02,53640,=D195 - D194
195,Optimal,27.77,54360,=D196 - D195
196,Optimal,25.80,55260,=D197 - D196
197,Optimal,22.88,56160,=D198 - D197
198,Optimal,24.97,57060,=D199 - D198
199,Optimal,33.91,57960,=D200 - D199
200,Optimal,23.55,58860,=D201 - D200
201,Optimal,21.23,59760,=D202 - D201
202,Optimal,24.34,60660,=D203 - D202
203,Optimal,23.50,61560,=D204 - D203
204,Optimal,27.80,62640,=D205 - D204
205,Optimal,27.50,63720,=D206 - D205
206,Optimal,36.50,64800,=D207 - D206
207,Optimal,29.66,65880,=D208 - D207
208,Optimal,33.91,66960,=D209 - D208
209,Optimal,28.20,68040,=D210 - D209
210,Optimal,25.81,69300,=D211 - D210
211,Optimal,32.86,70380,=D212 - D211
212,Optimal,38.67,71640,=D213 - D212
213,Optimal,39.47,72720,=D214 - D213
214,Optimal,36.42,73980,=D215 - D214
215,Optimal,34.45,75060,=D216 - D215
216,Optimal,38.47,76320,=D217 - D216
217,Optimal,39.08,77400,=D218 - D217
218,Optimal,41.80,78660,=D219 - D218
219,Optimal,32.02,79740,=D220 - D219
220,Optimal,27.94,81000,=D221 - D220
221,Optimal,33.30,82080,=D222 - D221
222,Optimal,28.05,83340,=D223 - D222
223,Optimal,34.67,84420,=D224 - D223
224,Optimal,31.58,85680,=D225 - D224
225,Optimal,26.05,86760,=D226 - D225
226,Optimal,27.53,88020,=D227 - D226
227,Optimal,23.25,89100,=D228 - D227
228,Optimal,21.91,90360,=D229 - D228
229,Optimal,23.73,91440,=D230 - D229
230,Optimal,20.02,92700,=D231 - D230
231,Optimal,16.83,93780,=D232 - D231
232,Optimal,11.92,95040,=D233 - D232
233,Optimal,9.64,96120,=D234 - D233
234,Optimal,12.19,97380,=D235 - D234
235,Optimal,9.44,98640,=D236 - D235
236,Optimal,6.58,99900,=D237 - D236
237,Optimal,6.09,101160,=D238 - D237
238,Optimal,5.11,102600,=D239 - D238
239,Optimal,4.72,104040,=D240 - D239
240,Optimal,5.88,105480,=D241 - D240
241,Optimal,4.69,107100,=D242 - D241
242,Optimal,7.72,108720,=D243 - D242
243,Optimal,10.17,110340,=D244 - D243
244,Optimal,13.19,111960,=D245 - D244
245,Optimal,9.78,113580,=D246 - D245
246,Optimal,13.84,115200,=D247 - D246
247,Optimal,11.94,116820,=D248 - D247
248,Optimal,12.53,118440,=D249 - D248
249,Optimal,14.09,120060,=D250 - D249
250,Optimal,12.28,121680,=D251 - D250
251,Optimal,14.56,123300,=D252 - D251
252,Optimal,7.70,124920,=D253 - D252
253,Optimal,8.31,126540,=D254 - D253
254,Optimal,8.23,128160,=D255 - D254
255,Optimal,22.89,129780,=D256 - D255
256,Optimal,27.30,131400,=D257 - D256
257,Optimal,31.83,133020,=D258 - D257
258,Optimal,24.36,134640,=D259 - D258
259,Optimal,26.14,136260,=D260 - D259
260,Optimal,28.80,137880,=D261 - D260
261,Optimal,18.77,139500,=D262 - D261
262,Optimal,20.34,141120,=D263 - D262
263,Optimal,13.25,142920,=D264 - D263
264,Optimal,10.02,144720,=D265 - D264
265,Optimal,9.55,146520,=D266 - D265
266,Optimal,8.44,148320,=D267 - D266
267,Optimal,5.03,150120,=D268 - D267
268,Optimal,0.77,152100,=D269 - D268
269,Optimal,0.34,154080,=D270 - D269
270,Optimal,0.67,156060,=D271 - D270
271,Optimal,0.25,158040,=D272 - D271
272,Optimal,0.31,160020,=D273 - D272
273,Optimal,0.31,162000,=D274 - D273
274,Optimal,0.41,163980,=D275 - D274
275,Optimal,0.31,165960,=D276 - D275
276,Optimal,0.25,167940,=D277 - D276
277,Optimal,0.31,169920,=D278 - D277
278,Optimal,0.30,171900,=D279 - D278
279,Optimal,0.34,173880,=D280 - D279
280,Optimal,0.14,175860,=D281 - D280
281,Optimal,0.28,177840,=D282 - D281
282,Optimal,0.16,179820,=D283 - D282
283,Optimal,0.28,181800,=D284 - D283
284,Optimal,0.20,183780,=D285 - D284
285,Optimal,0.16,185760,=D286 - D285
286,Optimal,0.19,187740,=D287 - D286
287,Optimal,0.28,189720,=D288 - D287
288,Optimal,0.17,191700,=D289 - D288
289,Optimal,0.20,193680,=D290 - D289
290,Optimal,0.20,195660,=D291 - D290
291,Optimal,0.09,197640,=D292 - D291
292,Optimal,0.25,199620,=D293 - D292
293,Optimal,0.06,201600,=D294 - D293
