N,Optimal/Feasible,Time,Risk,Marginal
90,Optimal,41.88,4860,=D91 - D90
91,Optimal,38.92,5040,=D92 - D91
92,Optimal,36.34,5220,=D93 - D92
93,Optimal,45.67,5400,=D94 - D93
94,Optimal,47.30,5580,=D95 - D94
95,Optimal,48.20,5760,=D96 - D95
96,Optimal,41.11,5940,=D97 - D96
97,Optimal,53.80,6120,=D98 - D97
98,Optimal,46.27,6300,=D99 - D98
99,Optimal,55.94,6480,=D100 - D99
100,Optimal,59.78,6660,=D101 - D100
101,Optimal,53.95,6840,=D102 - D101
102,Optimal,66.31,7020,=D103 - D102
103,Optimal,64.56,7200,=D104 - D103
104,Optimal,58.41,7380,=D105 - D104
105,Optimal,103.67,7740,=D106 - D105
106,Optimal,137.66,7920,=D107 - D106
107,Optimal,84.20,8100,=D108 - D107
108,Optimal,99.30,8460,=D109 - D108
109,Optimal,107.78,8640,=D110 - D109
110,Optimal,55.06,9000,=D111 - D110
111,Optimal,59.00,9180,=D112 - D111
112,Optimal,65.42,9540,=D113 - D112
113,Optimal,132.92,9900,=D114 - D113
114,Optimal,335.50,10260,=D115 - D114
115,Optimal,261.69,10620,=D116 - D115
116,Optimal,259.09,10980,=D117 - D116
117,Optimal,148.80,11340,=D118 - D117
118,Optimal,142.67,11700,=D119 - D118
119,Optimal,143.14,12060,=D120 - D119
120,Optimal,105.16,12420,=D121 - D120
121,Optimal,146.38,12780,=D122 - D121
122,Optimal,198.95,13140,=D123 - D122
123,Optimal,128.73,13500,=D124 - D123
124,Optimal,216.13,13860,=D125 - D124
125,Optimal,223.19,14220,=D126 - D125
126,Optimal,377.73,14580,=D127 - D126
127,Optimal,271.08,14940,=D128 - D127
128,Optimal,94.23,15300,=D129 - D128
129,Optimal,137.39,15660,=D130 - D129
130,Optimal,83.67,16020,=D131 - D130
131,Optimal,64.52,16380,=D132 - D131
132,Optimal,84.50,16920,=D133 - D132
133,Optimal,62.78,17280,=D134 - D133
134,Optimal,103.63,17820,=D135 - D134
135,Optimal,61.89,18180,=D136 - D135
136,Optimal,75.20,18720,=D137 - D136
137,Optimal,71.08,19260,=D138 - D137
138,Optimal,74.36,19800,=D139 - D138
139,Optimal,50.25,20340,=D140 - D139
140,Optimal,81.22,20880,=D141 - D140
141,Optimal,44.17,21420,=D142 - D141
142,Optimal,68.95,21960,=D143 - D142
143,Optimal,61.13,22500,=D144 - D143
144,Optimal,77.41,23040,=D145 - D144
145,Optimal,69.22,23580,=D146 - D145
146,Optimal,65.06,24120,=D147 - D146
147,Optimal,55.67,24660,=D148 - D147
148,Optimal,81.70,25200,=D149 - D148
149,Optimal,78.91,25740,=D150 - D149
150,Optimal,74.47,26280,=D151 - D150
151,Optimal,81.09,26820,=D152 - D151
152,Optimal,77.11,27360,=D153 - D152
153,Optimal,74.92,27900,=D154 - D153
154,Optimal,69.56,28440,=D155 - D154
155,Optimal,69.69,28980,=D156 - D155
156,Optimal,79.11,29520,=D157 - D156
157,Optimal,48.50,30060,=D158 - D157
158,Optimal,73.33,30780,=D159 - D158
159,Optimal,56.11,31320,=D160 - D159
160,Optimal,54.28,32040,=D161 - D160
161,Optimal,49.80,32580,=D162 - D161
162,Optimal,51.22,33300,=D163 - D162
163,Optimal,35.33,33840,=D164 - D163
164,Optimal,39.20,34560,=D165 - D164
165,Optimal,38.55,35280,=D166 - D165
166,Optimal,29.95,36000,=D167 - D166
167,Optimal,68.63,36720,=D168 - D167
168,Optimal,47.31,37440,=D169 - D168
169,Optimal,38.36,38340,=D170 - D169
170,Optimal,50.16,39060,=D171 - D170
171,Optimal,56.67,39960,=D172 - D171
172,Optimal,69.47,40860,=D173 - D172
173,Optimal,54.67,41580,=D174 - D173
174,Optimal,48.08,42480,=D175 - D174
175,Optimal,42.69,43380,=D176 - D175
176,Optimal,50.11,44280,=D177 - D176
177,Optimal,56.59,45180,=D178 - D177
178,Optimal,53.98,46080,=D179 - D178
179,Optimal,50.03,46980,=D180 - D179
180,Optimal,45.86,47880,=D181 - D180
181,Optimal,50.08,48960,=D182 - D181
182,Optimal,71.64,49860,=D183 - D182
183,Optimal,64.36,50940,=D184 - D183
184,Optimal,76.69,51840,=D185 - D184
185,Optimal,79.42,52920,=D186 - D185
186,Optimal,74.00,54000,=D187 - D186
187,Optimal,68.41,54900,=D188 - D187
188,Optimal,89.84,55980,=D189 - D188
189,Optimal,88.05,57060,=D190 - D189
190,Optimal,80.67,58140,=D191 - D190
191,Optimal,72.72,59220,=D192 - D191
192,Optimal,89.61,60300,=D193 - D192
193,Optimal,91.33,61380,=D194 - D193
194,Optimal,90.58,62460,=D195 - D194
195,Optimal,98.70,63540,=D196 - D195
196,Optimal,98.88,64620,=D197 - D196
197,Optimal,77.48,65700,=D198 - D197
198,Optimal,84.92,66780,=D199 - D198
199,Optimal,82.98,67860,=D200 - D199
200,Optimal,85.52,68940,=D201 - D200
201,Optimal,83.08,70020,=D202 - D201
202,Optimal,86.11,71100,=D203 - D202
203,Optimal,85.61,72180,=D204 - D203
204,Optimal,82.98,73260,=D205 - D204
205,Optimal,74.45,74340,=D206 - D205
206,Optimal,65.45,75420,=D207 - D206
207,Optimal,73.92,76500,=D208 - D207
208,Optimal,76.05,77580,=D209 - D208
209,Optimal,80.59,78660,=D210 - D209
210,Optimal,74.36,79740,=D211 - D210
211,Optimal,89.36,80820,=D212 - D211
212,Optimal,77.19,81900,=D213 - D212
213,Optimal,78.88,82980,=D214 - D213
214,Optimal,82.80,84060,=D215 - D214
215,Optimal,60.66,85140,=D216 - D215
216,Optimal,53.38,86220,=D217 - D216
217,Optimal,69.55,87480,=D218 - D217
218,Optimal,54.14,88560,=D219 - D218
219,Optimal,54.00,89820,=D220 - D219
220,Optimal,57.45,91080,=D221 - D220
221,Optimal,54.19,92340,=D222 - D221
222,Optimal,141.84,93600,=D223 - D222
223,Optimal,62.72,94860,=D224 - D223
224,Optimal,44.20,96120,=D225 - D224
225,Optimal,42.48,97380,=D226 - D225
226,Optimal,43.89,98640,=D227 - D226
227,Optimal,38.80,99900,=D228 - D227
228,Optimal,40.16,101160,=D229 - D228
229,Optimal,87.98,102420,=D230 - D229
230,Optimal,45.78,103680,=D231 - D230
231,Optimal,52.86,104940,=D232 - D231
232,Optimal,100.41,106200,=D233 - D232
233,Optimal,94.69,107460,=D234 - D233
234,Optimal,105.39,108720,=D235 - D234
235,Optimal,153.66,109980,=D236 - D235
236,Optimal,136.38,111240,=D237 - D236
237,Optimal,130.56,112500,=D238 - D237
238,Optimal,101.28,113760,=D239 - D238
239,Optimal,37.67,115020,=D240 - D239
240,Optimal,16.03,116280,=D241 - D240
241,Optimal,10.59,117540,=D242 - D241
242,Optimal,5.42,118800,=D243 - D242
243,Optimal,4.86,120240,=D244 - D243
244,Optimal,5.55,121680,=D245 - D244
245,Optimal,6.11,123120,=D246 - D245
246,Optimal,5.06,124560,=D247 - D246
247,Optimal,4.98,126180,=D248 - D247
248,Optimal,6.23,127800,=D249 - D248
249,Optimal,6.31,129420,=D250 - D249
250,Optimal,6.39,131040,=D251 - D250
251,Optimal,5.73,132660,=D252 - D251
252,Optimal,5.80,134280,=D253 - D252
253,Optimal,4.61,135900,=D254 - D253
254,Optimal,5.08,137520,=D255 - D254
255,Optimal,5.09,139140,=D256 - D255
256,Optimal,6.34,140760,=D257 - D256
257,Optimal,5.06,142380,=D258 - D257
258,Optimal,6.73,144000,=D259 - D258
259,Optimal,4.36,145620,=D260 - D259
260,Optimal,4.47,147420,=D261 - D260
261,Optimal,3.41,149220,=D262 - D261
262,Optimal,12.45,151020,=D263 - D262
263,Optimal,11.52,152820,=D264 - D263
264,Optimal,12.41,154620,=D265 - D264
265,Optimal,11.83,156420,=D266 - D265
266,Optimal,12.23,158220,=D267 - D266
267,Optimal,14.97,160020,=D268 - D267
268,Optimal,13.58,161820,=D269 - D268
269,Optimal,16.25,163620,=D270 - D269
270,Optimal,7.13,165420,=D271 - D270
271,Optimal,7.52,167220,=D272 - D271
272,Optimal,0.39,169020,=D273 - D272
273,Optimal,0.63,171000,=D274 - D273
274,Optimal,0.36,172980,=D275 - D274
275,Optimal,0.41,174960,=D276 - D275
276,Optimal,0.30,176940,=D277 - D276
277,Optimal,0.33,178920,=D278 - D277
278,Optimal,0.36,180900,=D279 - D278
279,Optimal,0.28,182880,=D280 - D279
280,Optimal,0.31,184860,=D281 - D280
281,Optimal,0.33,186840,=D282 - D281
282,Optimal,0.27,188820,=D283 - D282
283,Optimal,0.25,190800,=D284 - D283
284,Optimal,0.25,192780,=D285 - D284
285,Optimal,0.23,194760,=D286 - D285
286,Optimal,0.30,196740,=D287 - D286
287,Optimal,0.28,198720,=D288 - D287
288,Optimal,0.30,200700,=D289 - D288
289,Optimal,0.19,202680,=D290 - D289
290,Optimal,0.25,204660,=D291 - D290
291,Optimal,0.16,206640,=D292 - D291
292,Optimal,0.20,208620,=D293 - D292
293,Optimal,0.14,210600,=D294 - D293
294,Optimal,0.17,212580,=D295 - D294
295,Optimal,0.20,214560,=D296 - D295
296,Optimal,0.05,216540,=D297 - D296
