N,Optimal/Feasible,Time,Risk,Marginal
77,Optimal,26.23,9360,=D78 - D77
78,Optimal,29.09,9720,=D79 - D78
79,Optimal,15.33,10080,=D80 - D79
80,Optimal,20.41,10440,=D81 - D80
81,Optimal,24.38,10800,=D82 - D81
82,Optimal,18.36,11340,=D83 - D82
83,Optimal,27.50,12060,=D84 - D83
84,Optimal,37.31,12600,=D85 - D84
85,Optimal,32.86,13320,=D86 - D85
86,Optimal,32.72,13860,=D87 - D86
87,Optimal,40.97,14400,=D88 - D87
88,Optimal,38.14,14940,=D89 - D88
89,Optimal,27.53,15480,=D90 - D89
90,Optimal,26.17,16020,=D91 - D90
91,Optimal,25.06,16560,=D92 - D91
92,Optimal,24.36,17100,=D93 - D92
93,Optimal,19.05,17640,=D94 - D93
94,Optimal,16.77,18180,=D95 - D94
95,Optimal,14.67,18720,=D96 - D95
96,Optimal,15.23,19440,=D97 - D96
97,Optimal,14.53,20160,=D98 - D97
98,Optimal,15.52,20880,=D99 - D98
99,Optimal,12.41,21600,=D100 - D99
100,Optimal,15.03,22500,=D101 - D100
101,Optimal,13.05,23400,=D102 - D101
102,Optimal,21.58,24300,=D103 - D102
103,Optimal,19.14,25200,=D104 - D103
104,Optimal,13.05,26100,=D105 - D104
105,Optimal,14.61,27000,=D106 - D105
106,Optimal,12.88,27900,=D107 - D106
107,Optimal,14.16,28980,=D108 - D107
108,Optimal,26.00,30060,=D109 - D108
109,Optimal,26.77,31140,=D110 - D109
110,Optimal,31.91,32220,=D111 - D110
111,Optimal,37.55,33300,=D112 - D111
112,Optimal,39.75,34380,=D113 - D112
113,Optimal,44.58,35460,=D114 - D113
114,Optimal,54.80,36540,=D115 - D114
115,Optimal,47.83,37620,=D116 - D115
116,Optimal,47.77,38700,=D117 - D116
117,Optimal,45.94,39780,=D118 - D117
118,Optimal,44.78,40860,=D119 - D118
119,Optimal,52.17,41940,=D120 - D119
120,Optimal,48.06,43020,=D121 - D120
121,Optimal,48.61,44100,=D122 - D121
122,Optimal,49.95,45180,=D123 - D122
123,Optimal,53.28,46260,=D124 - D123
124,Optimal,49.97,47340,=D125 - D124
125,Optimal,45.88,48420,=D126 - D125
126,Optimal,52.28,49500,=D127 - D126
127,Optimal,47.84,50580,=D128 - D127
128,Optimal,49.05,51660,=D129 - D128
129,Optimal,37.69,52740,=D130 - D129
130,Optimal,44.61,53820,=D131 - D130
131,Optimal,46.47,54900,=D132 - D131
132,Optimal,42.27,55980,=D133 - D132
133,Optimal,29.14,57240,=D134 - D133
134,Optimal,26.88,58500,=D135 - D134
135,Optimal,29.31,59760,=D136 - D135
136,Optimal,23.81,61020,=D137 - D136
137,Optimal,22.61,62280,=D138 - D137
138,Optimal,23.44,63540,=D139 - D138
139,Optimal,20.69,64800,=D140 - D139
140,Optimal,14.53,66060,=D141 - D140
141,Optimal,24.81,67320,=D142 - D141
142,Optimal,16.27,68580,=D143 - D142
143,Optimal,20.86,69840,=D144 - D143
144,Optimal,57.28,71100,=D145 - D144
145,Optimal,26.34,72360,=D146 - D145
146,Optimal,19.55,73620,=D147 - D146
147,Optimal,44.55,74880,=D148 - D147
148,Optimal,12.22,76140,=D149 - D148
149,Optimal,7.47,77400,=D150 - D149
150,Optimal,6.73,78660,=D151 - D150
151,Optimal,3.36,79920,=D152 - D151
152,Optimal,1.80,81180,=D153 - D152
153,Optimal,1.25,82440,=D154 - D153
154,Optimal,0.94,83880,=D155 - D154
155,Optimal,1.02,85320,=D156 - D155
156,Optimal,1.00,86940,=D157 - D156
157,Optimal,1.89,88740,=D158 - D157
158,Optimal,1.91,90540,=D159 - D158
159,Optimal,2.44,92340,=D160 - D159
160,Optimal,2.42,94140,=D161 - D160
161,Optimal,1.66,95940,=D162 - D161
162,Optimal,1.66,97740,=D163 - D162
163,Optimal,1.92,99540,=D164 - D163
164,Optimal,1.38,101340,=D165 - D164
165,Optimal,1.50,103140,=D166 - D165
166,Optimal,2.56,104940,=D167 - D166
167,Optimal,3.38,106740,=D168 - D167
168,Optimal,3.28,108540,=D169 - D168
169,Optimal,0.56,110340,=D170 - D169
170,Optimal,0.13,112320,=D171 - D170
171,Optimal,1.92,114300,=D172 - D171
172,Optimal,0.23,116280,=D173 - D172
173,Optimal,0.80,118260,=D174 - D173
174,Optimal,0.16,120240,=D175 - D174
175,Optimal,0.09,122220,=D176 - D175
176,Optimal,0.09,124200,=D177 - D176
177,Optimal,0.16,126180,=D178 - D177
178,Optimal,0.06,128160,=D179 - D178
179,Optimal,0.09,130140,=D180 - D179
180,Optimal,0.03,132120,=D181 - D180
