N,Optimal/Feasible,Time,Risk,Marginal
77,Optimal,33.78,7740,=D78 - D77
78,Optimal,33.61,8100,=D79 - D78
79,Optimal,31.38,8460,=D80 - D79
80,Optimal,33.83,8820,=D81 - D80
81,Optimal,22.55,9180,=D82 - D81
82,Optimal,21.48,9540,=D83 - D82
83,Optimal,24.91,9900,=D84 - D83
84,Optimal,31.86,10260,=D85 - D84
85,Optimal,33.45,10620,=D86 - D85
86,Optimal,22.73,10980,=D87 - D86
87,Optimal,35.20,11340,=D88 - D87
88,Optimal,24.66,11700,=D89 - D88
89,Optimal,27.63,12060,=D90 - D89
90,Optimal,25.33,12420,=D91 - D90
91,Optimal,12.44,12780,=D92 - D91
92,Optimal,17.70,13140,=D93 - D92
93,Optimal,11.72,13680,=D94 - D93
94,Optimal,13.72,14220,=D95 - D94
95,Optimal,16.20,14760,=D96 - D95
96,Optimal,11.69,15300,=D97 - D96
97,Optimal,15.47,15840,=D98 - D97
98,Optimal,14.16,16380,=D99 - D98
99,Optimal,15.72,16920,=D100 - D99
100,Optimal,14.92,17460,=D101 - D100
101,Optimal,13.45,18000,=D102 - D101
102,Optimal,12.34,18540,=D103 - D102
103,Optimal,8.95,19080,=D104 - D103
104,Optimal,11.44,19620,=D105 - D104
105,Optimal,7.28,20160,=D106 - D105
106,Optimal,7.59,20700,=D107 - D106
107,Optimal,7.72,21420,=D108 - D107
108,Optimal,7.45,22140,=D109 - D108
109,Optimal,8.59,22860,=D110 - D109
110,Optimal,7.02,23580,=D111 - D110
111,Optimal,8.00,24300,=D112 - D111
112,Optimal,8.48,25200,=D113 - D112
113,Optimal,7.92,26100,=D114 - D113
114,Optimal,8.36,27000,=D115 - D114
115,Optimal,7.77,27900,=D116 - D115
116,Optimal,7.42,28800,=D117 - D116
117,Optimal,7.33,29880,=D118 - D117
118,Optimal,15.44,30960,=D119 - D118
119,Optimal,19.22,32040,=D120 - D119
120,Optimal,24.78,33120,=D121 - D120
121,Optimal,25.30,34200,=D122 - D121
122,Optimal,26.08,35280,=D123 - D122
123,Optimal,28.25,36360,=D124 - D123
124,Optimal,29.34,37440,=D125 - D124
125,Optimal,28.48,38520,=D126 - D125
126,Optimal,36.84,39600,=D127 - D126
127,Optimal,30.13,40680,=D128 - D127
128,Optimal,35.64,41760,=D129 - D128
129,Optimal,31.06,42840,=D130 - D129
130,Optimal,34.50,43920,=D131 - D130
131,Optimal,28.22,45000,=D132 - D131
132,Optimal,28.11,46080,=D133 - D132
133,Optimal,30.20,47160,=D134 - D133
134,Optimal,26.06,48240,=D135 - D134
135,Optimal,23.48,49320,=D136 - D135
136,Optimal,30.06,50400,=D137 - D136
137,Optimal,32.89,51480,=D138 - D137
138,Optimal,29.92,52560,=D139 - D138
139,Optimal,29.48,53640,=D140 - D139
140,Optimal,31.33,54720,=D141 - D140
141,Optimal,28.45,55800,=D142 - D141
142,Optimal,29.61,56880,=D143 - D142
143,Optimal,25.41,58140,=D144 - D143
144,Optimal,32.95,59400,=D145 - D144
145,Optimal,22.42,60660,=D146 - D145
146,Optimal,19.77,61920,=D147 - D146
147,Optimal,17.33,63180,=D148 - D147
148,Optimal,23.88,64440,=D149 - D148
149,Optimal,20.78,65700,=D150 - D149
150,Optimal,15.83,66960,=D151 - D150
151,Optimal,14.66,68220,=D152 - D151
152,Optimal,17.33,69480,=D153 - D152
153,Optimal,13.84,70740,=D154 - D153
154,Optimal,17.73,72000,=D155 - D154
155,Optimal,13.55,73260,=D156 - D155
156,Optimal,14.17,74520,=D157 - D156
157,Optimal,12.98,75780,=D158 - D157
158,Optimal,16.70,77040,=D159 - D158
159,Optimal,14.06,78300,=D160 - D159
160,Optimal,11.42,79560,=D161 - D160
161,Optimal,9.72,80820,=D162 - D161
162,Optimal,8.38,82080,=D163 - D162
163,Optimal,7.31,83340,=D164 - D163
164,Optimal,5.13,84600,=D165 - D164
165,Optimal,1.67,85860,=D166 - D165
166,Optimal,1.59,87120,=D167 - D166
167,Optimal,1.55,88380,=D168 - D167
168,Optimal,1.16,89640,=D169 - D168
169,Optimal,0.84,91440,=D170 - D169
170,Optimal,1.06,93240,=D171 - D170
171,Optimal,3.22,95040,=D172 - D171
172,Optimal,2.28,96840,=D173 - D172
173,Optimal,6.44,98640,=D174 - D173
174,Optimal,3.58,100440,=D175 - D174
175,Optimal,4.39,102240,=D176 - D175
176,Optimal,2.50,104040,=D177 - D176
177,Optimal,2.42,105840,=D178 - D177
178,Optimal,4.50,107640,=D179 - D178
179,Optimal,3.92,109440,=D180 - D179
180,Optimal,3.64,111240,=D181 - D180
181,Optimal,1.36,113040,=D182 - D181
182,Optimal,0.16,115020,=D183 - D182
183,Optimal,0.17,117000,=D184 - D183
184,Optimal,0.48,118980,=D185 - D184
185,Optimal,0.27,120960,=D186 - D185
186,Optimal,0.11,122940,=D187 - D186
187,Optimal,0.09,124920,=D188 - D187
188,Optimal,0.09,126900,=D189 - D188
189,Optimal,0.23,128880,=D190 - D189
190,Optimal,0.08,130860,=D191 - D190
191,Optimal,0.09,132840,=D192 - D191
192,Optimal,0.13,134820,=D193 - D192
193,Optimal,0.03,136800,=D194 - D193
