N,Optimal/Feasible,Time,Risk,Marginal
83,Optimal,14.92,16920,=D84 - D83
84,Optimal,11.38,17460,=D85 - D84
85,Optimal,14.59,18000,=D86 - D85
86,Optimal,11.83,18720,=D87 - D86
87,Optimal,8.45,19440,=D88 - D87
88,Optimal,13.78,20340,=D89 - D88
89,Optimal,16.09,21240,=D90 - D89
90,Optimal,16.30,22140,=D91 - D90
91,Optimal,12.31,23040,=D92 - D91
92,Optimal,14.13,24120,=D93 - D92
93,Optimal,25.19,25200,=D94 - D93
94,Optimal,24.39,26280,=D95 - D94
95,Optimal,32.27,27360,=D96 - D95
96,Optimal,31.59,28440,=D97 - D96
97,Optimal,31.33,29520,=D98 - D97
98,Optimal,34.36,30600,=D99 - D98
99,Optimal,32.78,31680,=D100 - D99
100,Optimal,40.72,32760,=D101 - D100
101,Optimal,46.59,33840,=D102 - D101
102,Optimal,41.47,34920,=D103 - D102
103,Optimal,35.77,36000,=D104 - D103
104,Optimal,42.69,37080,=D105 - D104
105,Optimal,45.97,38160,=D106 - D105
106,Optimal,48.03,39240,=D107 - D106
107,Optimal,44.89,40320,=D108 - D107
108,Optimal,41.50,41400,=D109 - D108
109,Optimal,42.45,42480,=D110 - D109
110,Optimal,38.20,43560,=D111 - D110
111,Optimal,41.13,44640,=D112 - D111
112,Optimal,33.48,45720,=D113 - D112
113,Optimal,34.80,46800,=D114 - D113
114,Optimal,30.78,48060,=D115 - D114
115,Optimal,30.52,49320,=D116 - D115
116,Optimal,26.70,50580,=D117 - D116
117,Optimal,25.80,51840,=D118 - D117
118,Optimal,27.45,53100,=D119 - D118
119,Optimal,28.95,54360,=D120 - D119
120,Optimal,20.22,55620,=D121 - D120
121,Optimal,19.86,56880,=D122 - D121
122,Optimal,21.50,58140,=D123 - D122
123,Optimal,45.61,59400,=D124 - D123
124,Optimal,56.36,60660,=D125 - D124
125,Optimal,44.11,61920,=D126 - D125
126,Optimal,20.84,63180,=D127 - D126
127,Optimal,21.86,64440,=D128 - D127
128,Optimal,13.02,65700,=D129 - D128
129,Optimal,8.30,66960,=D130 - D129
130,Optimal,6.45,68220,=D131 - D130
131,Optimal,3.94,69480,=D132 - D131
132,Optimal,3.22,70740,=D133 - D132
133,Optimal,1.25,72000,=D134 - D133
134,Optimal,1.84,73260,=D135 - D134
135,Optimal,0.75,74700,=D136 - D135
136,Optimal,1.23,76500,=D137 - D136
137,Optimal,1.69,78300,=D138 - D137
138,Optimal,1.97,80100,=D139 - D138
139,Optimal,4.64,81900,=D140 - D139
140,Optimal,2.86,83700,=D141 - D140
141,Optimal,1.55,85500,=D142 - D141
142,Optimal,1.98,87300,=D143 - D142
143,Optimal,4.70,89100,=D144 - D143
144,Optimal,4.89,90900,=D145 - D144
145,Optimal,21.09,92700,=D146 - D145
146,Optimal,0.70,94500,=D147 - D146
147,Optimal,0.11,96480,=D148 - D147
148,Optimal,0.14,98460,=D149 - D148
149,Optimal,0.11,100440,=D150 - D149
150,Optimal,0.05,102420,=D151 - D150
151,Optimal,0.06,104400,=D152 - D151
152,Optimal,0.05,106380,=D153 - D152
153,Optimal,0.05,108360,=D154 - D153
154,Optimal,0.22,110340,=D155 - D154
155,Optimal,0.11,112320,=D156 - D155
156,Optimal,0.09,114300,=D157 - D156
157,Optimal,0.02,116280,=D158 - D157
