N,Optimal/Feasible,Time,Risk,Marginal
54,Optimal,17.22,3960,=D55 - D54
55,Optimal,11.55,4140,=D56 - D55
56,Optimal,17.97,4320,=D57 - D56
57,Optimal,24.53,4500,=D58 - D57
58,Optimal,20.83,4680,=D59 - D58
59,Optimal,24.45,4860,=D60 - D59
60,Optimal,6.86,5040,=D61 - D60
61,Optimal,6.02,5220,=D62 - D61
62,Optimal,7.28,5400,=D63 - D62
63,Optimal,5.59,5580,=D64 - D63
64,Optimal,4.30,5940,=D65 - D64
65,Optimal,6.94,6480,=D66 - D65
66,Optimal,6.58,7020,=D67 - D66
67,Optimal,15.03,7560,=D68 - D67
68,Optimal,13.08,8100,=D69 - D68
69,Optimal,11.59,8640,=D70 - D69
70,Optimal,9.86,9180,=D71 - D70
71,Optimal,10.56,9720,=D72 - D71
72,Optimal,9.73,10260,=D73 - D72
73,Optimal,10.17,10800,=D74 - D73
74,Optimal,9.50,11340,=D75 - D74
75,Optimal,7.70,11880,=D76 - D75
76,Optimal,10.63,12420,=D77 - D76
77,Optimal,11.63,13140,=D78 - D77
78,Optimal,13.38,13860,=D79 - D78
79,Optimal,10.78,14580,=D80 - D79
80,Optimal,9.66,15300,=D81 - D80
81,Optimal,11.25,16020,=D82 - D81
82,Optimal,11.17,16740,=D83 - D82
83,Optimal,8.09,17460,=D84 - D83
84,Optimal,7.92,18180,=D85 - D84
85,Optimal,8.31,18900,=D86 - D85
86,Optimal,8.86,19620,=D87 - D86
87,Optimal,9.80,20340,=D88 - D87
88,Optimal,14.86,21060,=D89 - D88
89,Optimal,15.14,21780,=D90 - D89
90,Optimal,12.02,22500,=D91 - D90
91,Optimal,15.72,23220,=D92 - D91
92,Optimal,17.22,23940,=D93 - D92
93,Optimal,14.11,24840,=D94 - D93
94,Optimal,7.20,25560,=D95 - D94
95,Optimal,7.50,26280,=D96 - D95
96,Optimal,6.58,27180,=D97 - D96
97,Optimal,7.13,28080,=D98 - D97
98,Optimal,8.67,28980,=D99 - D98
99,Optimal,5.89,29880,=D100 - D99
100,Optimal,8.67,30960,=D101 - D100
101,Optimal,9.50,31860,=D102 - D101
102,Optimal,6.94,32940,=D103 - D102
103,Optimal,12.30,33840,=D104 - D103
104,Optimal,12.97,34920,=D105 - D104
105,Optimal,13.23,35820,=D106 - D105
106,Optimal,9.09,36900,=D107 - D106
107,Optimal,11.58,37800,=D108 - D107
108,Optimal,12.16,38880,=D109 - D108
109,Optimal,12.23,39780,=D110 - D109
110,Optimal,9.84,40860,=D111 - D110
111,Optimal,11.50,41760,=D112 - D111
112,Optimal,11.19,42840,=D113 - D112
113,Optimal,12.86,43740,=D114 - D113
114,Optimal,13.45,44820,=D115 - D114
115,Optimal,10.64,45720,=D116 - D115
116,Optimal,12.64,46800,=D117 - D116
117,Optimal,7.17,47700,=D118 - D117
118,Optimal,2.83,48780,=D119 - D118
119,Optimal,2.45,49680,=D120 - D119
120,Optimal,1.84,50760,=D121 - D120
121,Optimal,2.66,51660,=D122 - D121
122,Optimal,0.78,52560,=D123 - D122
123,Optimal,0.13,53460,=D124 - D123
124,Optimal,0.11,54900,=D125 - D124
125,Optimal,0.13,56340,=D126 - D125
126,Optimal,0.11,57960,=D127 - D126
127,Optimal,0.08,59580,=D128 - D127
128,Optimal,0.11,61200,=D129 - D128
129,Optimal,0.09,62820,=D130 - D129
130,Optimal,0.08,64440,=D131 - D130
131,Optimal,0.05,66060,=D132 - D131
132,Optimal,0.13,67680,=D133 - D132
133,Optimal,0.05,69300,=D134 - D133
134,Optimal,0.06,70920,=D135 - D134
135,Optimal,0.11,72540,=D136 - D135
136,Optimal,0.06,74160,=D137 - D136
137,Optimal,0.08,75960,=D138 - D137
138,Optimal,0.09,77760,=D139 - D138
139,Optimal,0.06,79740,=D140 - D139
140,Optimal,0.09,81720,=D141 - D140
141,Optimal,0.11,83700,=D142 - D141
142,Optimal,0.08,85680,=D143 - D142
143,Optimal,0.08,87660,=D144 - D143
144,Optimal,0.08,89640,=D145 - D144
145,Optimal,0.03,91620,=D146 - D145
146,Optimal,0.11,93600,=D147 - D146
147,Optimal,0.03,95580,=D148 - D147
148,Optimal,0.11,97560,=D149 - D148
149,Optimal,0.02,99540,=D150 - D149
