N,Optimal/Feasible,Time,Risk,Marginal
115,Feasible,21610.33,1404,=D116 - D115
116,Feasible,21608.61,1440,=D117 - D116
117,Feasible,21608.80,1476,=D118 - D117
118,Feasible,21605.94,1512,=D119 - D118
119,Optimal,19330.61,1550,=D120 - D119
120,Optimal,7732.61,1586,=D121 - D120
121,Optimal,12691.78,1622,=D122 - D121
122,Optimal,5770.50,1662,=D123 - D122
123,Optimal,12772.58,1702,=D124 - D123
124,Optimal,5727.19,1742,=D125 - D124
125,Optimal,5147.92,1782,=D126 - D125
126,Optimal,4544.06,1822,=D127 - D126
127,Optimal,5723.66,1862,=D128 - D127
128,Optimal,2975.72,1902,=D129 - D128
129,Optimal,3083.30,1942,=D130 - D129
130,Optimal,2369.63,1982,=D131 - D130
131,Optimal,1123.89,2022,=D132 - D131
132,Optimal,889.31,2062,=D133 - D132
133,Optimal,338.03,2102,=D134 - D133
134,Optimal,330.11,2142,=D135 - D134
135,Optimal,258.98,2182,=D136 - D135
136,Optimal,231.78,2228,=D137 - D136
137,Optimal,242.77,2274,=D138 - D137
138,Optimal,198.33,2320,=D139 - D138
139,Optimal,201.55,2372,=D140 - D139
140,Optimal,180.92,2422,=D141 - D140
141,Optimal,200.33,2470,=D142 - D141
142,Optimal,155.34,2526,=D143 - D142
143,Optimal,187.02,2582,=D144 - D143
144,Optimal,148.00,2642,=D145 - D144
145,Optimal,166.30,2702,=D146 - D145
146,Optimal,169.98,2762,=D147 - D146
147,Optimal,207.19,2822,=D148 - D147
148,Optimal,144.69,2882,=D149 - D148
149,Optimal,153.66,2942,=D150 - D149
150,Optimal,153.44,3002,=D151 - D150
151,Optimal,129.73,3062,=D152 - D151
152,Optimal,137.05,3122,=D153 - D152
153,Optimal,118.48,3182,=D154 - D153
154,Optimal,114.34,3242,=D155 - D154
155,Optimal,117.69,3302,=D156 - D155
156,Optimal,112.23,3362,=D157 - D156
157,Optimal,117.94,3422,=D158 - D157
158,Optimal,86.48,3482,=D159 - D158
159,Optimal,61.77,3558,=D160 - D159
160,Optimal,86.09,3648,=D161 - D160
161,Optimal,62.66,3738,=D162 - D161
162,Optimal,75.00,3884,=D163 - D162
163,Optimal,75.06,3988,=D164 - D163
164,Optimal,65.75,4078,=D165 - D164
165,Optimal,54.36,4224,=D166 - D165
166,Optimal,64.05,4384,=D167 - D166
167,Optimal,58.20,4552,=D168 - D167
168,Optimal,58.95,4722,=D169 - D168
169,Optimal,52.39,4900,=D170 - D169
170,Optimal,63.22,5084,=D171 - D170
171,Optimal,47.50,5270,=D172 - D171
172,Optimal,41.88,5464,=D173 - D172
173,Optimal,35.02,5672,=D174 - D173
174,Optimal,40.70,5892,=D175 - D174
175,Optimal,37.41,6114,=D176 - D175
176,Optimal,47.45,6350,=D177 - D176
177,Optimal,50.89,6610,=D178 - D177
178,Optimal,49.50,6832,=D179 - D178
179,Optimal,44.75,7068,=D180 - D179
180,Optimal,49.84,7360,=D181 - D180
181,Optimal,51.73,7652,=D182 - D181
182,Optimal,60.16,7944,=D183 - D182
183,Optimal,59.03,8236,=D184 - D183
184,Optimal,57.98,8528,=D185 - D184
185,Optimal,51.03,8820,=D186 - D185
186,Optimal,62.75,9112,=D187 - D186
187,Optimal,56.19,9404,=D188 - D187
188,Optimal,47.52,9696,=D189 - D188
189,Optimal,53.56,9988,=D190 - D189
190,Optimal,60.66,10280,=D191 - D190
191,Optimal,60.28,10572,=D192 - D191
192,Optimal,55.38,10864,=D193 - D192
193,Optimal,61.38,11156,=D194 - D193
194,Optimal,51.14,11448,=D195 - D194
195,Optimal,53.73,11740,=D196 - D195
196,Optimal,51.53,12032,=D197 - D196
197,Optimal,56.53,12324,=D198 - D197
198,Optimal,44.20,12616,=D199 - D198
199,Optimal,57.98,12908,=D200 - D199
200,Optimal,49.84,13200,=D201 - D200
201,Optimal,42.17,13492,=D202 - D201
202,Optimal,46.39,13784,=D203 - D202
203,Optimal,54.14,14076,=D204 - D203
204,Optimal,49.00,14368,=D205 - D204
205,Optimal,37.84,14660,=D206 - D205
206,Optimal,42.64,14966,=D207 - D206
207,Optimal,44.84,15286,=D208 - D207
208,Optimal,48.11,15608,=D209 - D208
209,Optimal,57.92,15930,=D210 - D209
210,Optimal,37.31,16252,=D211 - D210
211,Optimal,38.98,16574,=D212 - D211
212,Optimal,37.88,16896,=D213 - D212
213,Optimal,38.67,17218,=D214 - D213
214,Optimal,39.11,17540,=D215 - D214
215,Optimal,48.05,17868,=D216 - D215
216,Optimal,45.28,18200,=D217 - D216
217,Optimal,46.64,18532,=D218 - D217
218,Optimal,59.73,18864,=D219 - D218
219,Optimal,49.89,19196,=D220 - D219
220,Optimal,58.81,19528,=D221 - D220
221,Optimal,67.41,19860,=D222 - D221
222,Optimal,69.94,20192,=D223 - D222
223,Optimal,60.02,20524,=D224 - D223
224,Optimal,63.83,20856,=D225 - D224
225,Optimal,62.27,21188,=D226 - D225
226,Optimal,56.03,21520,=D227 - D226
227,Optimal,63.22,21852,=D228 - D227
228,Optimal,68.38,22184,=D229 - D228
229,Optimal,68.03,22516,=D230 - D229
230,Optimal,64.33,22848,=D231 - D230
231,Optimal,62.00,23180,=D232 - D231
232,Optimal,67.86,23512,=D233 - D232
233,Optimal,61.06,23844,=D234 - D233
234,Optimal,72.25,24176,=D235 - D234
235,Optimal,58.06,24510,=D236 - D235
236,Optimal,60.39,24848,=D237 - D236
237,Optimal,55.25,25188,=D238 - D237
238,Optimal,57.92,25528,=D239 - D238
239,Optimal,53.48,25868,=D240 - D239
240,Optimal,54.25,26216,=D241 - D240
241,Optimal,49.73,26564,=D242 - D241
242,Optimal,50.92,26912,=D243 - D242
243,Optimal,44.50,27260,=D244 - D243
244,Optimal,50.55,27608,=D245 - D244
245,Optimal,53.09,27956,=D246 - D245
246,Optimal,50.98,28304,=D247 - D246
247,Optimal,47.91,28652,=D248 - D247
248,Optimal,47.52,29000,=D249 - D248
249,Optimal,46.23,29348,=D250 - D249
250,Optimal,40.22,29696,=D251 - D250
251,Optimal,39.14,30044,=D252 - D251
252,Optimal,35.25,30392,=D253 - D252
253,Optimal,34.63,30740,=D254 - D253
254,Optimal,27.83,31088,=D255 - D254
255,Optimal,28.48,31436,=D256 - D255
256,Optimal,26.81,31784,=D257 - D256
257,Optimal,23.31,32132,=D258 - D257
258,Optimal,16.94,32480,=D259 - D258
259,Optimal,12.06,32828,=D260 - D259
260,Optimal,7.75,33176,=D261 - D260
261,Optimal,8.50,33540,=D262 - D261
262,Optimal,6.19,33904,=D263 - D262
263,Optimal,6.25,34276,=D264 - D263
264,Optimal,9.36,34648,=D265 - D264
265,Optimal,7.73,35020,=D266 - D265
266,Optimal,7.52,35392,=D267 - D266
267,Optimal,5.66,35764,=D268 - D267
268,Optimal,8.36,36136,=D269 - D268
269,Optimal,7.88,36508,=D270 - D269
270,Optimal,4.88,36880,=D271 - D270
271,Optimal,5.30,37252,=D272 - D271
272,Optimal,5.59,37632,=D273 - D272
273,Optimal,6.47,38012,=D274 - D273
274,Optimal,4.61,38392,=D275 - D274
275,Optimal,5.23,38772,=D276 - D275
276,Optimal,3.27,39152,=D277 - D276
277,Optimal,3.64,39532,=D278 - D277
278,Optimal,5.52,39912,=D279 - D278
279,Optimal,6.11,40292,=D280 - D279
280,Optimal,3.86,40672,=D281 - D280
281,Optimal,2.64,41052,=D282 - D281
282,Optimal,0.97,41440,=D283 - D282
283,Optimal,0.98,41838,=D284 - D283
284,Optimal,0.81,42236,=D285 - D284
285,Optimal,0.61,42648,=D286 - D285
286,Optimal,0.83,43060,=D287 - D286
287,Optimal,0.36,43472,=D288 - D287
288,Optimal,0.42,43884,=D289 - D288
289,Optimal,0.44,44296,=D290 - D289
290,Optimal,0.53,44708,=D291 - D290
291,Optimal,0.28,45120,=D292 - D291
292,Optimal,0.61,45532,=D293 - D292
293,Optimal,0.39,45944,=D294 - D293
294,Optimal,0.22,46356,=D295 - D294
295,Optimal,0.31,46768,=D296 - D295
296,Optimal,0.06,47180,=D297 - D296
