N,Optimal/Feasible,Time,Risk,Marginal
84,Optimal,10.95,2070,=D85 - D84
85,Optimal,11.64,2230,=D86 - D85
86,Optimal,9.64,2400,=D87 - D86
87,Optimal,14.47,2588,=D88 - D87
88,Optimal,11.83,2848,=D89 - D88
89,Optimal,11.55,3108,=D90 - D89
90,Optimal,15.56,3398,=D91 - D90
91,Optimal,18.38,3690,=D92 - D91
92,Optimal,22.23,3982,=D93 - D92
93,Optimal,23.98,4274,=D94 - D93
94,Optimal,23.94,4566,=D95 - D94
95,Optimal,22.80,4858,=D96 - D95
96,Optimal,21.05,5150,=D97 - D96
97,Optimal,19.23,5442,=D98 - D97
98,Optimal,16.92,5734,=D99 - D98
99,Optimal,21.13,6026,=D100 - D99
100,Optimal,15.00,6318,=D101 - D100
101,Optimal,19.56,6610,=D102 - D101
102,Optimal,17.38,6902,=D103 - D102
103,Optimal,20.64,7194,=D104 - D103
104,Optimal,16.81,7486,=D105 - D104
105,Optimal,18.44,7778,=D106 - D105
106,Optimal,18.16,8070,=D107 - D106
107,Optimal,16.72,8362,=D108 - D107
108,Optimal,18.30,8654,=D109 - D108
109,Optimal,16.95,8946,=D110 - D109
110,Optimal,16.64,9238,=D111 - D110
111,Optimal,18.00,9530,=D112 - D111
112,Optimal,13.58,9822,=D113 - D112
113,Optimal,9.00,10120,=D114 - D113
114,Optimal,13.09,10454,=D115 - D114
115,Optimal,12.72,10788,=D116 - D115
116,Optimal,17.03,11122,=D117 - D116
117,Optimal,14.11,11456,=D118 - D117
118,Optimal,15.41,11790,=D119 - D118
119,Optimal,18.30,12124,=D120 - D119
120,Optimal,17.67,12458,=D121 - D120
121,Optimal,19.08,12792,=D122 - D121
122,Optimal,20.09,13126,=D123 - D122
123,Optimal,18.16,13460,=D124 - D123
124,Optimal,18.27,13794,=D125 - D124
125,Optimal,20.95,14136,=D126 - D125
126,Optimal,19.34,14478,=D127 - D126
127,Optimal,20.20,14820,=D128 - D127
128,Optimal,18.72,15162,=D129 - D128
129,Optimal,19.78,15504,=D130 - D129
130,Optimal,21.45,15846,=D131 - D130
131,Optimal,15.84,16188,=D132 - D131
132,Optimal,49.08,16530,=D133 - D132
133,Optimal,15.27,16872,=D134 - D133
134,Optimal,34.38,17214,=D135 - D134
135,Optimal,8.31,17556,=D136 - D135
136,Optimal,12.33,17918,=D137 - D136
137,Optimal,8.61,18280,=D138 - D137
138,Optimal,13.69,18642,=D139 - D138
139,Optimal,5.72,19004,=D140 - D139
140,Optimal,4.31,19366,=D141 - D140
141,Optimal,6.30,19728,=D142 - D141
142,Optimal,13.50,20090,=D143 - D142
143,Optimal,10.80,20452,=D144 - D143
144,Optimal,6.11,20814,=D145 - D144
145,Optimal,4.20,21176,=D146 - D145
146,Optimal,0.27,21538,=D147 - D146
147,Optimal,0.33,21908,=D148 - D147
148,Optimal,0.25,22278,=D149 - D148
149,Optimal,0.41,22648,=D150 - D149
150,Optimal,0.23,23018,=D151 - D150
151,Optimal,0.17,23388,=D152 - D151
152,Optimal,0.16,23758,=D153 - D152
153,Optimal,0.06,24128,=D154 - D153
154,Optimal,0.16,24498,=D155 - D154
155,Optimal,0.03,24868,=D156 - D155
156,Optimal,0.06,25238,=D157 - D156
157,Optimal,0.02,25608,=D158 - D157
