N,Optimal/Feasible,Time,Risk,Marginal
54,Optimal,164.98,660,=D55 - D54
55,Optimal,171.61,698,=D56 - D55
56,Optimal,172.25,736,=D57 - D56
57,Optimal,106.56,774,=D58 - D57
58,Optimal,53.84,812,=D59 - D58
59,Optimal,47.80,858,=D60 - D59
60,Optimal,53.22,904,=D61 - D60
61,Optimal,53.38,950,=D62 - D61
62,Optimal,43.31,996,=D63 - D62
63,Optimal,51.59,1042,=D64 - D63
64,Optimal,48.67,1088,=D65 - D64
65,Optimal,45.52,1134,=D66 - D65
66,Optimal,32.05,1180,=D67 - D66
67,Optimal,33.59,1226,=D68 - D67
68,Optimal,23.58,1272,=D69 - D68
69,Optimal,20.09,1418,=D70 - D69
70,Optimal,30.92,1564,=D71 - D70
71,Optimal,28.45,1738,=D72 - D71
72,Optimal,17.58,1920,=D73 - D72
73,Optimal,25.38,2120,=D74 - D73
74,Optimal,21.91,2328,=D75 - D74
75,Optimal,21.08,2588,=D76 - D75
76,Optimal,18.34,2848,=D77 - D76
77,Optimal,24.94,3138,=D78 - D77
78,Optimal,25.48,3430,=D79 - D78
79,Optimal,33.22,3722,=D80 - D79
80,Optimal,28.56,4014,=D81 - D80
81,Optimal,32.92,4306,=D82 - D81
82,Optimal,26.28,4598,=D83 - D82
83,Optimal,26.19,4890,=D84 - D83
84,Optimal,26.63,5182,=D85 - D84
85,Optimal,20.88,5474,=D86 - D85
86,Optimal,30.39,5766,=D87 - D86
87,Optimal,64.69,6058,=D88 - D87
88,Optimal,24.70,6350,=D89 - D88
89,Optimal,29.22,6642,=D90 - D89
90,Optimal,18.17,6934,=D91 - D90
91,Optimal,23.94,7226,=D92 - D91
92,Optimal,22.81,7518,=D93 - D92
93,Optimal,20.00,7810,=D94 - D93
94,Optimal,19.69,8102,=D95 - D94
95,Optimal,15.16,8394,=D96 - D95
96,Optimal,13.36,8692,=D97 - D96
97,Optimal,12.52,9026,=D98 - D97
98,Optimal,14.31,9360,=D99 - D98
99,Optimal,13.14,9694,=D100 - D99
100,Optimal,13.88,10028,=D101 - D100
101,Optimal,17.00,10362,=D102 - D101
102,Optimal,23.31,10696,=D103 - D102
103,Optimal,17.03,11030,=D104 - D103
104,Optimal,17.33,11364,=D105 - D104
105,Optimal,16.92,11698,=D106 - D105
106,Optimal,16.50,12040,=D107 - D106
107,Optimal,15.09,12382,=D108 - D107
108,Optimal,18.88,12724,=D109 - D108
109,Optimal,15.36,13066,=D110 - D109
110,Optimal,15.75,13408,=D111 - D110
111,Optimal,11.67,13750,=D112 - D111
112,Optimal,10.31,14092,=D113 - D112
113,Optimal,8.11,14434,=D114 - D113
114,Optimal,6.50,14776,=D115 - D114
115,Optimal,5.39,15138,=D116 - D115
116,Optimal,6.88,15500,=D117 - D116
117,Optimal,12.14,15862,=D118 - D117
118,Optimal,10.53,16224,=D119 - D118
119,Optimal,13.53,16586,=D120 - D119
120,Optimal,9.48,16948,=D121 - D120
121,Optimal,4.56,17310,=D122 - D121
122,Optimal,5.09,17672,=D123 - D122
123,Optimal,0.19,18034,=D124 - D123
124,Optimal,0.14,18404,=D125 - D124
125,Optimal,0.25,18774,=D126 - D125
126,Optimal,0.19,19144,=D127 - D126
127,Optimal,0.05,19514,=D128 - D127
128,Optimal,0.06,19884,=D129 - D128
129,Optimal,0.22,20254,=D130 - D129
130,Optimal,0.03,20624,=D131 - D130
131,Optimal,0.09,20994,=D132 - D131
132,Optimal,0.02,21364,=D133 - D132
