N,Optimal/Feasible,Time,Risk,Marginal
82,Optimal,1034.95,406,=D83 - D82
83,Optimal,923.84,420,=D84 - D83
84,Feasible,21605.73,436,=D85 - D84
85,Optimal,5293.34,458,=D86 - D85
86,Feasible,21607.16,480,=D87 - D86
87,Optimal,8477.17,502,=D88 - D87
88,Feasible,21609.22,524,=D89 - D88
89,Optimal,9181.45,546,=D90 - D89
90,Feasible,21606.44,568,=D91 - D90
91,Feasible,21609.19,590,=D92 - D91
92,Feasible,21608.34,612,=D93 - D92
93,Optimal,7538.98,634,=D94 - D93
94,Feasible,21606.67,656,=D95 - D94
95,Optimal,6507.56,678,=D96 - D95
96,Optimal,17880.17,700,=D97 - D96
97,Feasible,21604.69,722,=D98 - D97
98,Optimal,6469.19,744,=D99 - D98
99,Feasible,21602.63,766,=D100 - D99
100,Feasible,21603.02,788,=D101 - D100
101,Optimal,5803.09,810,=D102 - D101
102,Optimal,6941.53,832,=D103 - D102
103,Optimal,5398.19,854,=D104 - D103
104,Optimal,4993.31,878,=D105 - D104
105,Optimal,5504.03,902,=D106 - D105
106,Optimal,4236.38,926,=D107 - D106
107,Optimal,925.98,950,=D108 - D107
108,Optimal,952.06,974,=D109 - D108
109,Optimal,2038.77,998,=D110 - D109
110,Optimal,1573.63,1022,=D111 - D110
111,Optimal,887.89,1046,=D112 - D111
112,Optimal,561.39,1070,=D113 - D112
113,Optimal,287.75,1094,=D114 - D113
114,Optimal,325.75,1118,=D115 - D114
115,Optimal,277.11,1142,=D116 - D115
116,Optimal,281.88,1166,=D117 - D116
117,Optimal,141.02,1190,=D118 - D117
118,Optimal,157.11,1218,=D119 - D118
119,Optimal,141.17,1246,=D120 - D119
120,Optimal,156.17,1278,=D121 - D120
121,Optimal,144.05,1310,=D122 - D121
122,Optimal,121.45,1356,=D123 - D122
123,Optimal,171.16,1402,=D124 - D123
124,Optimal,163.81,1448,=D125 - D124
125,Optimal,145.98,1494,=D126 - D125
126,Optimal,147.22,1540,=D127 - D126
127,Optimal,147.33,1586,=D128 - D127
128,Optimal,173.61,1632,=D129 - D128
129,Optimal,122.88,1678,=D130 - D129
130,Optimal,142.61,1724,=D131 - D130
131,Optimal,128.03,1770,=D132 - D131
132,Optimal,129.11,1816,=D133 - D132
133,Optimal,143.88,1862,=D134 - D133
134,Optimal,111.89,1908,=D135 - D134
135,Optimal,109.59,1954,=D136 - D135
136,Optimal,64.61,2006,=D137 - D136
137,Optimal,76.61,2066,=D138 - D137
138,Optimal,72.81,2126,=D139 - D138
139,Optimal,67.16,2186,=D140 - D139
140,Optimal,73.94,2246,=D141 - D140
141,Optimal,89.34,2306,=D142 - D141
142,Optimal,85.16,2366,=D143 - D142
143,Optimal,78.55,2426,=D144 - D143
144,Optimal,89.56,2486,=D145 - D144
145,Optimal,78.08,2546,=D146 - D145
146,Optimal,71.47,2606,=D147 - D146
147,Optimal,67.69,2666,=D148 - D147
148,Optimal,67.63,2726,=D149 - D148
149,Optimal,60.25,2786,=D150 - D149
150,Optimal,51.30,2846,=D151 - D150
151,Optimal,31.27,2906,=D152 - D151
152,Optimal,34.92,3014,=D153 - D152
153,Optimal,33.69,3146,=D154 - D153
154,Optimal,30.16,3278,=D155 - D154
155,Optimal,31.19,3440,=D156 - D155
156,Optimal,26.94,3602,=D157 - D156
157,Optimal,27.02,3780,=D158 - D157
158,Optimal,26.84,3966,=D159 - D158
159,Optimal,27.44,4158,=D160 - D159
160,Optimal,29.19,4366,=D161 - D160
161,Optimal,27.25,4588,=D162 - D161
162,Optimal,31.89,4824,=D163 - D162
163,Optimal,34.75,5072,=D164 - D163
164,Optimal,34.63,5320,=D165 - D164
165,Optimal,31.41,5568,=D166 - D165
166,Optimal,33.70,5816,=D167 - D166
167,Optimal,29.66,6064,=D168 - D167
168,Optimal,33.17,6312,=D169 - D168
169,Optimal,45.66,6588,=D170 - D169
170,Optimal,49.13,6872,=D171 - D170
171,Optimal,63.13,7156,=D172 - D171
172,Optimal,56.33,7440,=D173 - D172
173,Optimal,50.94,7724,=D174 - D173
174,Optimal,53.53,8014,=D175 - D174
175,Optimal,62.14,8306,=D176 - D175
176,Optimal,58.09,8598,=D177 - D176
177,Optimal,69.25,8890,=D178 - D177
178,Optimal,70.52,9182,=D179 - D178
179,Optimal,60.70,9474,=D180 - D179
180,Optimal,53.78,9766,=D181 - D180
181,Optimal,70.08,10058,=D182 - D181
182,Optimal,50.17,10350,=D183 - D182
183,Optimal,68.83,10642,=D184 - D183
184,Optimal,71.56,10934,=D185 - D184
185,Optimal,64.11,11226,=D186 - D185
186,Optimal,54.11,11518,=D187 - D186
187,Optimal,57.28,11810,=D188 - D187
188,Optimal,70.39,12102,=D189 - D188
189,Optimal,59.44,12394,=D190 - D189
190,Optimal,67.67,12686,=D191 - D190
191,Optimal,52.31,12978,=D192 - D191
192,Optimal,59.83,13270,=D193 - D192
193,Optimal,51.72,13562,=D194 - D193
194,Optimal,48.03,13854,=D195 - D194
195,Optimal,60.30,14146,=D196 - D195
196,Optimal,67.06,14438,=D197 - D196
197,Optimal,59.92,14730,=D198 - D197
198,Optimal,57.33,15022,=D199 - D198
199,Optimal,50.00,15314,=D200 - D199
200,Optimal,55.00,15606,=D201 - D200
201,Optimal,61.34,15898,=D202 - D201
202,Optimal,63.64,16190,=D203 - D202
203,Optimal,55.20,16482,=D204 - D203
204,Optimal,55.83,16780,=D205 - D204
205,Optimal,61.00,17078,=D206 - D205
206,Optimal,54.92,17376,=D207 - D206
207,Optimal,51.80,17682,=D208 - D207
208,Optimal,59.70,18004,=D209 - D208
209,Optimal,53.41,18326,=D210 - D209
210,Optimal,51.97,18648,=D211 - D210
211,Optimal,57.77,18970,=D212 - D211
212,Optimal,60.19,19292,=D213 - D212
213,Optimal,66.59,19614,=D214 - D213
214,Optimal,54.41,19936,=D215 - D214
215,Optimal,60.02,20258,=D216 - D215
216,Optimal,54.98,20580,=D217 - D216
217,Optimal,52.31,20902,=D218 - D217
218,Optimal,54.73,21224,=D219 - D218
219,Optimal,55.11,21546,=D220 - D219
220,Optimal,45.55,21868,=D221 - D220
221,Optimal,48.02,22190,=D222 - D221
222,Optimal,50.48,22512,=D223 - D222
223,Optimal,45.67,22834,=D224 - D223
224,Optimal,60.41,23156,=D225 - D224
225,Optimal,52.14,23478,=D226 - D225
226,Optimal,47.81,23800,=D227 - D226
227,Optimal,50.13,24122,=D228 - D227
228,Optimal,44.61,24444,=D229 - D228
229,Optimal,49.31,24766,=D230 - D229
230,Optimal,40.97,25088,=D231 - D230
231,Optimal,50.05,25410,=D232 - D231
232,Optimal,37.06,25732,=D233 - D232
233,Optimal,39.48,26054,=D234 - D233
234,Optimal,38.30,26376,=D235 - D234
235,Optimal,35.27,26698,=D236 - D235
236,Optimal,34.56,27020,=D237 - D236
237,Optimal,30.14,27344,=D238 - D237
238,Optimal,28.77,27676,=D239 - D238
239,Optimal,25.77,28016,=D240 - D239
240,Optimal,27.59,28356,=D241 - D240
241,Optimal,25.67,28696,=D242 - D241
242,Optimal,24.88,29036,=D243 - D242
243,Optimal,26.83,29376,=D244 - D243
244,Optimal,23.47,29716,=D245 - D244
245,Optimal,23.67,30056,=D246 - D245
246,Optimal,22.39,30396,=D247 - D246
247,Optimal,16.30,30736,=D248 - D247
248,Optimal,21.98,31076,=D249 - D248
249,Optimal,21.88,31416,=D250 - D249
250,Optimal,16.73,31756,=D251 - D250
251,Optimal,15.58,32096,=D252 - D251
252,Optimal,11.72,32436,=D253 - D252
253,Optimal,11.80,32784,=D254 - D253
254,Optimal,9.58,33132,=D255 - D254
255,Optimal,9.73,33480,=D256 - D255
256,Optimal,11.83,33828,=D257 - D256
257,Optimal,10.13,34176,=D258 - D257
258,Optimal,8.84,34524,=D259 - D258
259,Optimal,8.11,34872,=D260 - D259
260,Optimal,8.69,35220,=D261 - D260
261,Optimal,11.06,35568,=D262 - D261
262,Optimal,7.94,35916,=D263 - D262
263,Optimal,9.95,36264,=D264 - D263
264,Optimal,5.84,36612,=D265 - D264
265,Optimal,2.09,36968,=D266 - D265
266,Optimal,3.25,37340,=D267 - D266
267,Optimal,2.00,37724,=D268 - D267
268,Optimal,4.08,38122,=D269 - D268
269,Optimal,3.70,38520,=D270 - D269
270,Optimal,3.47,38918,=D271 - D270
271,Optimal,3.09,39316,=D272 - D271
272,Optimal,3.30,39714,=D273 - D272
273,Optimal,3.23,40112,=D274 - D273
274,Optimal,6.69,40510,=D275 - D274
275,Optimal,5.63,40908,=D276 - D275
276,Optimal,3.36,41306,=D277 - D276
277,Optimal,7.08,41704,=D278 - D277
278,Optimal,4.70,42102,=D279 - D278
279,Optimal,5.17,42500,=D280 - D279
280,Optimal,0.64,42904,=D281 - D280
281,Optimal,0.34,43316,=D282 - D281
282,Optimal,0.48,43728,=D283 - D282
283,Optimal,0.45,44140,=D284 - D283
284,Optimal,0.27,44552,=D285 - D284
285,Optimal,0.44,44964,=D286 - D285
286,Optimal,0.38,45376,=D287 - D286
287,Optimal,0.25,45788,=D288 - D287
288,Optimal,0.22,46200,=D289 - D288
289,Optimal,0.20,46612,=D290 - D289
290,Optimal,0.22,47024,=D291 - D290
291,Optimal,0.22,47436,=D292 - D291
292,Optimal,0.23,47848,=D293 - D292
293,Optimal,0.05,48260,=D294 - D293
